Tempo decorrido,E[N],E[W],Lambda,Erro Little
34700.00,18.2099410781,9.0644807833,2.0089337176,0.00000000030754421232
34710.00,18.2115138115,9.0660553667,2.0087582829,0.00000000033153213508
34720.00,18.2112048845,9.0666929591,2.0085829493,0.00000000033046276826
34730.00,18.2093222612,9.0656368658,2.0086092715,0.00000000033435298974
34740.00,18.2059862727,9.0642470026,2.0085492228,0.00000000033123725984
34750.00,18.2009588656,9.0629237200,2.0082877698,0.00000000034033575957
34760.00,18.1970610783,9.0612532314,2.0082278481,0.00000000033895730667
34770.00,18.1922897253,9.0591474813,2.0081679609,0.00000000034808422811
34780.00,18.1889300928,9.0570960616,2.0082518689,0.00000000036672176407
34790.00,18.1849272999,9.0542064395,2.0084507042,0.00000000034702196672
34800.00,18.1813806307,9.0527105525,2.0083908046,0.00000000034045299913
34810.00,18.1776547980,9.0506073677,2.0084458489,0.00000000034640379454
34820.00,18.1742901438,9.0495900527,2.0082998277,0.00000000036179059748
34830.00,18.1701686745,9.0483247061,2.0081251794,0.00000000037494984895
34840.00,18.1658217193,9.0462998297,2.0080941447,0.00000000039227643356
34850.00,18.1614350167,9.0442550166,2.0080631277,0.00000000040101610921
34860.00,18.1570513396,9.0425991069,2.0079460700,0.00000000039115022332
34870.00,18.1520454923,9.0406328297,2.0078290794,0.00000000037658054453
34880.00,18.1470582223,9.0389334225,2.0076548165,0.00000000037722003299
34890.00,18.1432665147,9.0364096484,2.0077959301,0.00000000035858249703
34900.00,18.1400377973,9.0349405476,2.0077650430,0.00000000035419844835
34910.00,18.1355954908,9.0327379917,2.0077628187,0.00000000035889158312
34920.00,18.1319654274,9.0308111695,2.0077892325,0.00000000033298519497
34930.00,18.1274743191,9.0284556194,2.0078156313,0.00000000035021585632
34940.00,18.1226251642,9.0266938933,2.0076702919,0.00000000033613289929
34950.00,18.1183129948,9.0246845263,2.0076394850,0.00000000032809666095
34960.00,18.1143889674,9.0223541571,2.0077231121,0.00000000032563463037
34970.00,18.1104775668,9.0202874265,2.0077494996,0.00000000031636915310
34980.00,18.1057587813,9.0182039066,2.0076901086,0.00000000031359448371
34990.00,18.1014775674,9.0154396913,2.0078308088,0.00000000031272406886
35000.00,18.0988618365,9.0128644395,2.0081142857,0.00000000029868374440
35010.00,18.0980927295,9.0115945791,2.0083119109,0.00000000029402613677
35020.00,18.1006388189,9.0128730066,2.0083095374,0.00000000029288926839
35030.00,18.1028614022,9.0134778610,2.0084213531,0.00000000028332891588
35040.00,18.1052945834,9.0150844397,2.0083333333,0.00000000026729196634
35050.00,18.1049916260,9.0143039687,2.0084736091,0.00000000025434587769
35060.00,18.1011714850,9.0124128016,2.0084711922,0.00000000025788082780
35070.00,18.0979105968,9.0105442244,2.0085258055,0.00000000024446222824
35080.00,18.0963809436,9.0090263747,2.0086944128,0.00000000025916691015
35090.00,18.0964351346,9.0097035878,2.0085494443,0.00000000025633184464
35100.00,18.0956095109,9.0098146536,2.0084330484,0.00000000026198421210
35110.00,18.0949017763,9.0094730466,2.0084306465,0.00000000026755486715
35120.00,18.0946665961,9.0082173201,2.0086845103,0.00000000027345592457
35130.00,18.0962583374,9.0082548835,2.0088528323,0.00000000025971758078
35140.00,18.0996312192,9.0099451918,2.0088503130,0.00000000024047963620
35150.00,18.1017295378,9.0120220564,2.0086201991,0.00000000024913759944
35160.00,18.1045423017,9.0121573106,2.0089021615,0.00000000024571988888
35170.00,18.1087824341,9.0137690278,2.0090133637,0.00000000024916602115
35180.00,18.1145854275,9.0164138617,2.0090676521,0.00000000025618618338
35190.00,18.1186750643,9.0179508013,2.0091787440,0.00000000026428281785
35200.00,18.1233224648,9.0206582403,2.0090909091,0.00000000026440716283
35210.00,18.1278765350,9.0229365676,2.0090883272,0.00000000023984370046
35220.00,18.1335562535,9.0261578535,2.0090005679,0.00000000021930546268
35230.00,18.1381886824,9.0284751723,2.0089980131,0.00000000020943247137
35240.00,18.1412425002,9.0296240918,2.0090805902,0.00000000018575008198
35250.00,18.1429194206,9.0307253745,2.0090212766,0.00000000016764900579
35260.00,18.1425284482,9.0307972370,2.0089619966,0.00000000017160317611
35270.00,18.1403534073,9.0293436920,2.0090445138,0.00000000018686918679
35280.00,18.1386866075,9.0278887127,2.0091836735,0.00000000018277290792
35290.00,18.1394238321,9.0276307243,2.0093227543,0.00000000018082602082
35300.00,18.1374860907,9.0273145761,2.0091784703,0.00000000017790569018
35310.00,18.1332260054,9.0257148329,2.0090625885,0.00000000016763834765
35320.00,18.1290884347,9.0237940713,2.0090317101,0.00000000016065371256
35330.00,18.1250846823,9.0225753712,2.0088593264,0.00000000015966605815
35340.00,18.1206177858,9.0209983736,2.0087153367,0.00000000015844037193
35350.00,18.1162743166,9.0184661121,2.0087977369,0.00000000017458390289
35360.00,18.1118666811,9.0166639331,2.0087104072,0.00000000016696688476
35370.00,18.1073985097,9.0148312377,2.0086231269,0.00000000018245671640
35380.00,18.1025783503,9.0129497478,2.0085076314,0.00000000017207568703
35390.00,18.0980798013,9.0109743266,2.0084487143,0.00000000018707169147
35400.00,18.0932724892,9.0088449036,2.0083898305,0.00000000021221424618
35410.00,18.0898709538,9.0065286475,2.0085286642,0.00000000019760904024
35420.00,18.0868631123,9.0055482503,2.0084133258,0.00000000018113865963
35430.00,18.0823560291,9.0034413214,2.0083827265,0.00000000018671286739
35440.00,18.0777982527,9.0013090096,2.0083521445,0.00000000018646773015
35450.00,18.0731584067,8.9995149105,2.0082369535,0.00000000019576162913
35460.00,18.0685005377,8.9974586302,2.0081782290,0.00000000020040857862
35470.00,18.0658018454,8.9953673908,2.0083450803,0.00000000018269830093
35480.00,18.0636130696,8.9936570032,2.0084836528,0.00000000017104540007
35490.00,18.0619165022,8.9925706923,2.0085376162,0.00000000017528734020
35500.00,18.0596674727,8.9917139349,2.0084788732,0.00000000016295587102
35510.00,18.0575046910,8.9898915078,2.0086454520,0.00000000015861090219
35520.00,18.0585348254,8.9896592574,2.0088119369,0.00000000014354029076
35530.00,18.0598507300,8.9904513875,2.0087813116,0.00000000013615775174
35540.00,18.0620857474,8.9917010191,2.0087507034,0.00000000014426504436
35550.00,18.0633375089,8.9919574374,2.0088326301,0.00000000015292300759
35560.00,18.0653292815,8.9930859581,2.0088020247,0.00000000013920953279
35570.00,18.0648850385,8.9927500324,2.0088276638,0.00000000012433787333
35580.00,18.0656141949,8.9935016028,2.0087408657,0.00000000011980461068
35590.00,18.0644490309,8.9929325510,2.0087384097,0.00000000015431567135
35600.00,18.0619591195,8.9917039986,2.0087359551,0.00000000015063150727
35610.00,18.0586382329,8.9901874384,2.0087054198,0.00000000015072387782
35620.00,18.0556260151,8.9888244232,2.0086749017,0.00000000015189627334
35630.00,18.0527687241,8.9869105618,2.0087847320,0.00000000013751488837
35640.00,18.0505320200,8.9853061049,2.0088945006,0.00000000011835865621
35650.00,18.0501506378,8.9851274172,2.0088920056,0.00000000012732570553
35660.00,18.0507823520,8.9849513361,2.0090016826,0.00000000010486544966
35670.00,18.0523012886,8.9855932985,2.0090271937,0.00000000011907630437
35680.00,18.0554257056,8.9867836949,2.0091087444,0.00000000011243983522
35690.00,18.0573441863,8.9881260495,2.0090221351,0.00000000012209966371
35700.00,18.0589524045,8.9880606287,2.0092156863,0.00000000014050272057
35710.00,18.0632228765,8.9895711586,2.0093531224,0.00000000013663381537
35720.00,18.0695602257,8.9921103841,2.0094904815,0.00000000014535217474
35730.00,18.0781748697,8.9957827988,2.0096277638,0.00000000014606271748
35740.00,18.0862605951,8.9993171697,2.0097369894,0.00000000014969359086
35750.00,18.0932492728,9.0039346525,2.0094825175,0.00000000014811973870
35760.00,18.0969060420,9.0062676231,2.0093680089,0.00000000014040324459
35770.00,18.0987797115,9.0069612014,2.0094213028,0.00000000015269563391
35780.00,18.1009502850,9.0084290927,2.0093348239,0.00000000016199308561
35790.00,18.1026825615,9.0091776246,2.0093601565,0.00000000013669065879
35800.00,18.1054356134,9.0091818163,2.0096648045,0.00000000012836309793
35810.00,18.1095948308,9.0106374913,2.0098017314,0.00000000014000534065
35820.00,18.1150084554,9.0138442062,2.0096873255,0.00000000014858159147
35830.00,18.1194269613,9.0158045247,2.0097404410,0.00000000012629186585
35840.00,18.1245041342,9.0172163048,2.0099888393,0.00000000013393730569
35850.00,18.1318580293,9.0203867551,2.0100976290,0.00000000013399414911
35860.00,18.1387657967,9.0242115105,2.0100111545,0.00000000014077272681
35870.00,18.1448486791,9.0273755460,2.0099804851,0.00000000014118484160
35880.00,18.1490017786,9.0299551240,2.0098662207,0.00000000014932766135
35890.00,18.1546578960,9.0326564342,2.0098913346,0.00000000016105516920
35900.00,18.1605905069,9.0356205279,2.0098885794,0.00000000015350565263
35910.00,18.1655102358,9.0385815987,2.0097744361,0.00000000015268852849
35920.00,18.1694691922,9.0413151399,2.0096046771,0.00000000015825918354
35930.00,18.1701046096,9.0426452431,2.0093793487,0.00000000014206236187
35940.00,18.1680631694,9.0413906355,2.0094323873,0.00000000012833822893
35950.00,18.1657397206,9.0401210264,2.0094575800,0.00000000013701040302
35960.00,18.1626033531,9.0390724171,2.0093437152,0.00000000014064838183
35970.00,18.1584543529,9.0370192466,2.0093411176,0.00000000015411671939
35980.00,18.1537990312,9.0353389652,2.0091995553,0.00000000017015722165
35990.00,18.1501475721,9.0329085004,2.0093359266,0.00000000017128343188
36000.00,18.1459045659,9.0316825114,2.0091388889,0.00000000016889600829
36010.00,18.1411549593,9.0293299158,2.0091363510,0.00000000015924328522
36020.00,18.1368000969,9.0266748578,2.0092448640,0.00000000016266454850
36030.00,18.1325803897,9.0247108995,2.0092145434,0.00000000015396395270
36040.00,18.1293687233,9.0223763261,2.0093784684,0.00000000013028511603
36050.00,18.1258654005,9.0206445192,2.0093758669,0.00000000013008971678
36060.00,18.1211137635,9.0190382917,2.0092068774,0.00000000013960033129
36070.00,18.1173247035,9.0156710729,2.0095370114,0.00000000014898304812
36080.00,18.1148746433,9.0149610638,2.0094235033,0.00000000015306156342
36090.00,18.1121587350,9.0131240519,2.0095317262,0.00000000017205792346
36100.00,18.1100836914,9.0121032925,2.0095290859,0.00000000015795720287
36110.00,18.1069662969,9.0104396469,2.0095541401,0.00000000013891821027
36120.00,18.1022109248,9.0089539337,2.0093576966,0.00000000012872547472
36130.00,18.0979523143,9.0077146907,2.0091613617,0.00000000013806555899
36140.00,18.0934116991,9.0054660975,2.0091588268,0.00000000012888179413
36150.00,18.0900469662,9.0031829647,2.0092946058,0.00000000014121326330
36160.00,18.0884177773,9.0025075607,2.0092643805,0.00000000013493206552
36170.00,18.0846645148,9.0010226153,2.0091788775,0.00000000013696066503
36180.00,18.0802126455,8.9990658070,2.0091210614,0.00000000013935164134
36190.00,18.0775628662,8.9972632522,2.0092290688,0.00000000016886403387
36200.00,18.0748447246,8.9961692106,2.0091712707,0.00000000014512835378
36210.00,18.0714996996,8.9945156713,2.0091687379,0.00000000015611334447
36220.00,18.0695963771,8.9922204467,2.0094699061,0.00000000014463807929
36230.00,18.0688495391,8.9913664730,2.0095776980,0.00000000012340706235
36240.00,18.0685942416,8.9913747194,2.0095474614,0.00000000011814194067
36250.00,18.0686002523,8.9912660665,2.0095724138,0.00000000011725020954
36260.00,18.0696066739,8.9911617355,2.0097076669,0.00000000011216272355
36270.00,18.0724301588,8.9912217859,2.0100082713,0.00000000011942802303
36280.00,18.0756155998,8.9931888913,2.0099228225,0.00000000011772982589
36290.00,18.0772842746,8.9941546542,2.0098925324,0.00000000010892620139
36300.00,18.0785384622,8.9945442932,2.0099449036,0.00000000009897149766
36310.00,18.0803272094,8.9960628284,2.0098044616,0.00000000009970335668
36320.00,18.0818232025,8.9965727652,2.0098568282,0.00000000011242917708
36330.00,18.0827620344,8.9972984648,2.0097990641,0.00000000012249401493
36340.00,18.0838546438,8.9972382326,2.0099339571,0.00000000013409362509
36350.00,18.0876903851,8.9987893558,2.0100137552,0.00000000012896705925
36360.00,18.0919970392,9.0003285356,2.0101485149,0.00000000010800960126
36370.00,18.0956694712,9.0025373931,2.0100632389,0.00000000012540724015
36380.00,18.0994397404,9.0047949038,2.0099780099,0.00000000011644374354
36390.00,18.1058866853,9.0075220648,2.0100851882,0.00000000011262102362
36400.00,18.1146102990,9.0111354582,2.0102472527,0.00000000011166889635
36410.00,18.1260567275,9.0161030266,2.0104092282,0.00000000009988099237
36420.00,18.1388220019,9.0229583734,2.0102965404,0.00000000009977085824
36430.00,18.1501346557,9.0293381789,2.0101290145,0.00000000011920775478
36440.00,18.1610563505,9.0341673275,2.0102634468,0.00000000012940759575
36450.00,18.1706746933,9.0390879665,2.0102331962,0.00000000014502532508
36460.00,18.1798785563,9.0435557093,2.0102578168,0.00000000014386358771
36470.00,18.1873328438,9.0473998992,2.0102275843,0.00000000016020251792
36480.00,18.1938738863,9.0504195727,2.0102796053,0.00000000017183410250
36490.00,18.1992783211,9.0532440757,2.0102493834,0.00000000016539303260
36500.00,18.2044220876,9.0556920776,2.0102739726,0.00000000015950973875
36510.00,18.2104997746,9.0577407840,2.0104902766,0.00000000013840306679
36520.00,18.2165348435,9.0608789256,2.0104600219,0.00000000014530954218
36530.00,18.2205901384,9.0630323355,2.0104297837,0.00000000013109868746
36540.00,18.2228102046,9.0645196557,2.0103448276,0.00000000016054713114
36550.00,18.2223820755,9.0643194542,2.0103419973,0.00000000016016343807
36560.00,18.2187169284,9.0626323645,2.0103118162,0.00000000017428547494
36570.00,18.2144003660,9.0607443566,2.0102543068,0.00000000017127277374
36580.00,18.2102246754,9.0588029839,2.0102241662,0.00000000020163071213
36590.00,18.2062870455,9.0571030426,2.0101667122,0.00000000019083046254
36600.00,18.2032828646,9.0550056789,2.0103005464,0.00000000020452262106
36610.00,18.1993123816,9.0529202734,2.0103250478,0.00000000019092283310
36620.00,18.1952469883,9.0511566059,2.0102676133,0.00000000020042634219
36630.00,18.1906872121,9.0487780949,2.0102921103,0.00000000020462920247
36640.00,18.1864307904,9.0475332540,2.0100982533,0.00000000019273826979
36650.00,18.1833528125,9.0452777101,2.0102592087,0.00000000019099388737
36660.00,18.1810559067,9.0439022705,2.0103109656,0.00000000021417889684
36670.00,18.1807022967,9.0438617037,2.0102808836,0.00000000020958168534
36680.00,18.1802340783,9.0437640499,2.0102508179,0.00000000019292656361
36690.00,18.1776564607,9.0438431831,2.0099482148,0.00000000019653612071
36700.00,18.1738907826,9.0423496071,2.0098637602,0.00000000018986767714
36710.00,18.1700278144,9.0405622187,2.0098338327,0.00000000017957191289
36720.00,18.1661071377,9.0385010445,2.0098583878,0.00000000016303758343
36730.00,18.1632388508,9.0359843830,2.0101007351,0.00000000016023449234
36740.00,18.1606751714,9.0344766738,2.0101524224,0.00000000014855672248
36750.00,18.1578755651,9.0330963547,2.0101496599,0.00000000012273559946
36760.00,18.1562318244,9.0319243513,2.0102285092,0.00000000013374545915
36770.00,18.1547820356,9.0314600136,2.0101713353,0.00000000012969181284
36780.00,18.1543508368,9.0299144469,2.0104676455,0.00000000011889511597
36790.00,18.1537820101,9.0297663748,2.0104376189,0.00000000010827250208
36800.00,18.1514111900,9.0293321229,2.0102717391,0.00000000010893330682
36810.00,18.1472789731,9.0275330963,2.0102146156,0.00000000010901857195
36820.00,18.1445247739,9.0254438163,2.0103747963,0.00000000011784351273
36830.00,18.1399072556,9.0236471031,2.0102633723,0.00000000011364420516
36840.00,18.1357075340,9.0223014307,2.0100977199,0.00000000010177103604
36850.00,18.1316724637,9.0203063274,2.0100949796,0.00000000011656098309
36860.00,18.1287641857,9.0183849044,2.0102007596,0.00000000011334222449
36870.00,18.1267849676,9.0169260894,2.0103064822,0.00000000012046541542
36880.00,18.1247007630,9.0166315609,2.0101409978,0.00000000011629097685
36890.00,18.1227408556,9.0161552280,2.0100298184,0.00000000012133938299
36900.00,18.1208843869,9.0157300363,2.0099186992,0.00000000012511591763
36910.00,18.1199367762,9.0150275841,2.0099701978,0.00000000011328538108
36920.00,18.1211365149,9.0147862309,2.0101570964,0.00000000011541345657
36930.00,18.1220340911,9.0153665299,2.0101272678,0.00000000012152767681
36940.00,18.1234611595,9.0154816955,2.0102598809,0.00000000013740830695
36950.00,18.1269491798,9.0169864728,2.0103112314,0.00000000013019985090
36960.00,18.1314825207,9.0197396121,2.0102002165,0.00000000012463985399
36970.00,18.1343111939,9.0210377679,2.0102245064,0.00000000011422685020
36980.00,18.1353615165,9.0214513092,2.0102487831,0.00000000010628653513
36990.00,18.1361591996,9.0214965814,2.0103271154,0.00000000013315215597
37000.00,18.1370286304,9.0225480904,2.0101891892,0.00000000010979661624
37010.00,18.1361040215,9.0225855905,2.0100783572,0.00000000011343104234
37020.00,18.1327636712,9.0214209451,2.0099675851,0.00000000013096013163
37030.00,18.1283520158,9.0192381349,2.0099648933,0.00000000014376766444
37040.00,18.1255665015,9.0165321409,2.0102591793,0.00000000015482726212
37050.00,18.1242930447,9.0161531902,2.0102024291,0.00000000016763124222
37060.00,18.1224498540,9.0144016050,2.0103885591,0.00000000018624746190
37070.00,18.1217102633,9.0141672408,2.0103587807,0.00000000019932144824
37080.00,18.1205153882,9.0137063250,2.0103290183,0.00000000021821477958
37090.00,18.1193849381,9.0132773711,2.0102992720,0.00000000020780177579
37100.00,18.1187452565,9.0129716152,2.0102964960,0.00000000019301182874
37110.00,18.1188969251,9.0125762658,2.0104015090,0.00000000018745893726
37120.00,18.1163617074,9.0118108141,2.0102909483,0.00000000017006485109
37130.00,18.1125959670,9.0088637560,2.0105305683,0.00000000018356161036
37140.00,18.1118364245,9.0071718058,2.0108239095,0.00000000017834622668
37150.00,18.1130620799,9.0081561502,2.0107402423,0.00000000017531576191
37160.00,18.1140930097,9.0084406825,2.0107911733,0.00000000016502355038
37170.00,18.1160191424,9.0097732280,2.0107075599,0.00000000018003731839
37180.00,18.1160608970,9.0096863808,2.0107315761,0.00000000018320278627
37190.00,18.1169040632,9.0091548278,2.0109438021,0.00000000019181456423
37200.00,18.1182243348,9.0099449943,2.0109139785,0.00000000020689938651
37210.00,18.1198854601,9.0098209098,2.0111260414,0.00000000018810197844
37220.00,18.1207634063,9.0108727434,2.0109887157,0.00000000019567991671
37230.00,18.1209863847,9.0109968491,2.0109857642,0.00000000019062085244
37240.00,18.1211095164,9.0105900202,2.0110902256,0.00000000018981438643
37250.00,18.1214986808,9.0106765872,2.0111140940,0.00000000016951418047
37260.00,18.1214917145,9.0108067377,2.0110842727,0.00000000014087930822
37270.00,18.1204358320,9.0104152452,2.0110544674,0.00000000014806644799
37280.00,18.1214018457,9.0117502942,2.0108637339,0.00000000013512035935
37290.00,18.1229272116,9.0119209990,2.0109949048,0.00000000014020429262
37300.00,18.1245909474,9.0126413771,2.0110187668,0.00000000013217160699
37310.00,18.1236315653,9.0121775492,2.0110158135,0.00000000011923262377
37320.00,18.1227054945,9.0120905160,2.0109324759,0.00000000013610801375
37330.00,18.1196916871,9.0116853499,2.0106884543,0.00000000011980105796
37340.00,18.1155615435,9.0086841668,2.0108998393,0.00000000013016077105
37350.00,18.1120984006,9.0074547656,2.0107898260,0.00000000013370993202
37360.00,18.1083055954,9.0059411214,2.0107066381,0.00000000014591705622
37370.00,18.1044950766,9.0048977281,2.0105164571,0.00000000013277912103
37380.00,18.1009196627,9.0026528066,2.0106206528,0.00000000012196821331
37390.00,18.0968248084,9.0002697470,2.0106980476,0.00000000012057199683
37400.00,18.0951001231,8.9997838291,2.0106149733,0.00000000012190781717
37410.00,18.0922067745,8.9976397568,2.0107725207,0.00000000013232437368
37420.00,18.0894819199,8.9971345292,2.0105825762,0.00000000014381029700
37430.00,18.0851205875,8.9950975162,2.0105530323,0.00000000011760903362
37440.00,18.0810722044,8.9934549810,2.0104700855,0.00000000012134293570
37450.00,18.0775440419,8.9909961004,2.0106275033,0.00000000013303846913
37460.00,18.0733131625,8.9892625780,2.0105445809,0.00000000011745271422
37470.00,18.0691626376,8.9873300771,2.0105150787,0.00000000009158185321
37480.00,18.0660730269,8.9852096902,2.0106456777,0.00000000008705924870
37490.00,18.0654545299,8.9837229612,2.0109095759,0.00000000008587264233
37500.00,18.0674443178,8.9838915073,2.0110933333,0.00000000008450484756
37510.00,18.0732017761,8.9860528435,2.0112503332,0.00000000007463896168
37520.00,18.0811689977,8.9899084424,2.0112739872,0.00000000008251177519
37530.00,18.0907085118,8.9950223959,2.0111910472,0.00000000008650857808
37540.00,18.0981204992,8.9988402964,2.0111614278,0.00000000008841638532
37550.00,18.1036741137,9.0017341954,2.0111318242,0.00000000008655476336
37560.00,18.1087024693,9.0040093294,2.0111821086,0.00000000007687361858
37570.00,18.1137199687,9.0060406969,2.0112856002,0.00000000007439027172
37580.00,18.1172822432,9.0075869433,2.0113358169,0.00000000005548272952
37590.00,18.1195022272,9.0085850347,2.0113594041,0.00000000005504219303
37600.00,18.1209504415,9.0096759838,2.0112765957,0.00000000006825828791
37610.00,18.1217575672,9.0104480652,2.0111938314,0.00000000007473133223
37620.00,18.1231279842,9.0105473365,2.0113237640,0.00000000005276135084
37630.00,18.1224750378,9.0111886634,2.0111081584,0.00000000004539657539
37640.00,18.1216240795,9.0106597227,2.0111317747,0.00000000003456790409
37650.00,18.1203174407,9.0102612576,2.0110756972,0.00000000002341593586
37660.00,18.1212112122,9.0094103376,2.0113648433,0.00000000001239897074
37670.00,18.1232428472,9.0103150108,2.0113883727,-0.00000000000182964754
37680.00,18.1276447242,9.0120413918,2.0114915074,-0.00000000001118749537
37690.00,18.1316439121,9.0143999347,2.0114088618,-0.00000000000947864010
37700.00,18.1346974630,9.0170018116,2.0111671088,-0.00000000000353139740
37710.00,18.1374233136,9.0182515381,2.0111906656,0.00000000000618527451
37720.00,18.1406007689,9.0202014395,2.0111081654,0.00000000001264410798
37730.00,18.1452713455,9.0213481251,2.0113702624,0.00000000001190514354
37740.00,18.1510039923,9.0240928820,2.0113937467,0.00000000000898836561
37750.00,18.1574242209,9.0269417031,2.0114701987,0.00000000000525801624
37760.00,18.1651209619,9.0310195721,2.0114141949,-0.00000000000896349661
37770.00,18.1703638982,9.0345911093,2.0111993646,-0.00000000001980993147
37780.00,18.1723781034,9.0358437602,2.0111434621,-0.00000000000447997195
37790.00,18.1745588573,9.0356335739,2.0114315957,-0.00000000001430322527
37800.00,18.1770328879,9.0367582913,2.0114550265,-0.00000000004751044003
37810.00,18.1773809730,9.0373014410,2.0113726527,-0.00000000004528999398
37820.00,18.1739724699,9.0363330723,2.0112109995,-0.00000000005221423294
37830.00,18.1696834619,9.0340950958,2.0112344700,-0.00000000004283862154
37840.00,18.1656060370,9.0317250807,2.0113107822,-0.00000000003819167205
37850.00,18.1617048231,9.0299174742,2.0112813738,-0.00000000004752465088
37860.00,18.1584780499,9.0277337295,2.0114104596,-0.00000000004943956355
37870.00,18.1567492126,9.0266507297,2.0114602588,-0.00000000005790923296
37880.00,18.1550175589,9.0260403340,2.0114044351,-0.00000000004796518738
37890.00,18.1512121394,9.0246355759,2.0112958564,-0.00000000005971401151
37900.00,18.1469977182,9.0233821850,2.0111081794,-0.00000000004552092037
37910.00,18.1436819573,9.0219832763,2.0110524927,-0.00000000005218581123
37920.00,18.1406405693,9.0204840135,2.0110495781,-0.00000000005409361847
37930.00,18.1369148908,9.0189991846,2.0109675718,-0.00000000003477040877
37940.00,18.1326309767,9.0166455118,2.0110173959,-0.00000000002681233013
37950.00,18.1282364333,9.0148276570,2.0109354414,-0.00000000003898037448
37960.00,18.1242094736,9.0129561089,2.0109062171,-0.00000000004672529030
37970.00,18.1196852457,9.0111912086,2.0107979984,-0.00000000004288480682
37980.00,18.1156214159,9.0094188846,2.0107424961,-0.00000000003680611371
37990.00,18.1115336539,9.0071627636,2.0107923138,-0.00000000002387068321
38000.00,18.1090650233,9.0059477933,2.0107894737,-0.00000000000989075488
38010.00,18.1051537490,9.0053114278,2.0104972376,-0.00000000001950084538
38020.00,18.1010751480,9.0025884901,2.0106522883,-0.00000000001639577363
38030.00,18.0966854827,9.0008886741,2.0105443071,-0.00000000001449862452
38040.00,18.0929952711,8.9987126734,2.0106203996,-0.00000000003645084234
38050.00,18.0890701450,8.9967729663,2.0106176084,-0.00000000003099742685
38060.00,18.0854776989,8.9942934956,2.0107724645,-0.00000000002340527772
38070.00,18.0843194273,8.9931427156,2.0109009719,-0.00000000001218580792
38080.00,18.0870344478,8.9940358554,2.0110031513,-0.00000000000864375238
38090.00,18.0914202940,8.9963471500,2.0109740089,0.00000000000419220214
38100.00,18.0960497025,8.9986621116,2.0109711286,0.00000000000975930448
38110.00,18.1018699139,9.0016866842,2.0109420100,0.00000000002739497518
38120.00,18.1083562763,9.0055124622,2.0108079748,0.00000000000413891144
38130.00,18.1141121832,9.0086226366,2.0107526882,-0.00000000000699529323
38140.00,18.1184929630,9.0106964521,2.0107760881,-0.00000000001511324399
38150.00,18.1223641222,9.0126343192,2.0107732634,0.00000000000877520279
38160.00,18.1234025056,9.0133983190,2.0107180294,0.00000000001111288839
38170.00,18.1258563831,9.0142789522,2.0107938171,0.00000000000466826577
38180.00,18.1306178014,9.0165421132,2.0108171818,-0.00000000001264410798
38190.00,18.1360784206,9.0184483709,2.0109976434,-0.00000000001868727395
38200.00,18.1429031636,9.0218549967,2.0109947644,-0.00000000000176214598
38210.00,18.1485564494,9.0255013071,2.0108086888,-0.00000000002213340622
38220.00,18.1534463577,9.0282982406,2.0107273679,-0.00000000002768274499
38230.00,18.1583565937,9.0306353836,2.0107507193,-0.00000000000338218342
38240.00,18.1627989124,9.0327398222,2.0107740586,-0.00000000000522604182
38250.00,18.1654536898,9.0343076796,2.0107189542,-0.00000000002137312549
38260.00,18.1673097478,9.0351259044,2.0107422896,-0.00000000001039168751
38270.00,18.1702426823,9.0364797205,2.0107656128,0.00000000000055067062
38280.00,18.1723647144,9.0382522317,2.0106060606,0.00000000001254107929
38290.00,18.1750372623,9.0381851058,2.0109166884,0.00000000001708500008
38300.00,18.1783411436,9.0393714238,2.0110182768,0.00000000003183586728
38310.00,18.1827774138,9.0414729790,2.0110415035,0.00000000004507327844
38320.00,18.1862401502,9.0436772155,2.0109342380,0.00000000006735234592
38330.00,18.1905431354,9.0445390891,2.0112183668,0.00000000007245049005
38340.00,18.1965083977,9.0477529175,2.0111632760,0.00000000008196465728
38350.00,18.2041873789,9.0511147899,2.0112646675,0.00000000006862421742
38360.00,18.2090177168,9.0535296507,2.0112617310,0.00000000006569322863
38370.00,18.2136372863,9.0563091265,2.0111545478,0.00000000004786926411
38380.00,18.2168497106,9.0578021725,2.0111776967,0.00000000005016076443
38390.00,18.2194992386,9.0599540914,2.0109924459,0.00000000005256595159
38400.00,18.2208426597,9.0607523618,2.0109635417,0.00000000005058353736
38410.00,18.2210333048,9.0613292753,2.0108565478,0.00000000005938716185
38420.00,18.2218630791,9.0618719517,2.0108276939,0.00000000005664446689
38430.00,18.2225003641,9.0620843070,2.0108508977,0.00000000006234657235
38440.00,18.2222182091,9.0618394778,2.0108740895,0.00000000004230571449
38450.00,18.2216819284,9.0608823929,2.0110273082,0.00000000006281197784
38460.00,18.2213411647,9.0601401594,2.0111544462,0.00000000004810019050
38470.00,18.2198372315,9.0594054246,2.0111515467,0.00000000004046185609
38480.00,18.2170393445,9.0586125552,2.0110187110,0.00000000005753264531
38490.00,18.2143127776,9.0572696347,2.0110158483,0.00000000005945821613
38500.00,18.2115003921,9.0554161943,2.0111168831,0.00000000005939426728
38510.00,18.2073924767,9.0539711049,2.0109841600,0.00000000005310241136
38520.00,18.2028550664,9.0527794194,2.0107476636,0.00000000006099654115
38530.00,18.1997696979,9.0516080399,2.0106670127,0.00000000005273648185
38540.00,18.1963762720,9.0502831603,2.0105864037,0.00000000003773692470
38550.00,18.1927991320,9.0489833626,2.0104798962,0.00000000002344080485
